Address,ZipCode,Latitude,Longitude,Avg Price,Venue,Venue Latitude,Venue Longitude,Venue Category
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Papa John's Pizza,29.651854,-82.33672,Pizza Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Grog House Bar & Grill,29.652257220664318,-82.34524611228855,Bar
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,SUBWAY,29.648817602071112,-82.34477414795629,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Enterprise Rent-A-Car,29.652387539246597,-82.33275277913435,Rental Car Location
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Subway,29.648816975563207,-82.34440224450805,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Billy-Bobz BBQ,29.652312,-82.338014,BBQ Joint
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Holiday Inn University Center Gainesville,29.65266,-82.3386,Hotel
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,GATE,29.6559055,-82.33955309999999,Gas Station
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Sushi Chao,29.65217602525786,-82.34399984670686,Sushi Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Designer Greens,29.652574891423324,-82.34491593150022,Salad Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Checkers,29.652319794516096,-82.3340688209737,Fast Food Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Au Bon Pain,29.648963,-82.345217,Sandwich Place
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Chick-fil-A,29.6483257,-82.3451038,Fast Food Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Dunkin' / Baskin-Robbins,29.652239841545445,-82.34111714786201,Donut Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Target Copy,29.65229682799611,-82.34112173310112,Print Shop
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Balls,29.652215700866034,-82.345278618366,Bar
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Fat Daddy's,29.652254174027423,-82.34487368220374,Cocktail Bar
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Burger King,29.64741289178816,-82.34147463234443,Fast Food Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Taco Bell,29.652366504838543,-82.333834333422,Fast Food Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Puerto Tagwa,29.65188,-82.33355,Arepa Restaurant
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Royal Village Pool,29.64392556597886,-82.33271037940914,Pool
1231 SW 3rd Ave,32601,29.648874,-82.337948,659.5,Depot Avenue Rails-to-Trails Bike Path,29.645452608875026,-82.33111827506623,Trail
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,UF Orthopaedics & Sports Medicine Institute,29.63831992639041,-82.37367784759402,Doctor's Office
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Metro Diner,29.632704,-82.373091,American Restaurant
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Florida Museum of Natural History,29.636006644299968,-82.37004040776391,Museum
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Hilton,29.6366715,-82.3739474,Hotel
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Butterfly Rainforest,29.636030380352068,-82.3700794107129,Garden
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Midnight Cookies,29.63308776271157,-82.37350501196238,Bakery
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Harn Museum of Art,29.636738572647886,-82.36993491017193,Art Gallery
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Curtis M. Phillips Center for the Performing Arts,29.635318973927816,-82.36929066341276,Performing Arts Venue
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Bagels Unlimited,29.632817003185625,-82.37327625113303,Bagel Shop
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Gumby's Pizza,29.633043912068814,-82.37348121948652,Pizza Place
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,UF Southwest Recreation Center,29.638083370621437,-82.36850929928747,College Rec Center
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Court Of Hero's,29.633028921318605,-82.37351012833791,Dive Bar
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Winn-Dixie,29.633608654456005,-82.37366354692318,Grocery Store
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Avis Car Rental,29.636876,-82.373649,Rental Car Location
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Supercuts,29.632983549226115,-82.37363530049251,Salon / Barbershop
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Redbox,29.633260999999997,-82.373926,Video Store
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Aquatropics,29.63302440389064,-82.37349966948626,Pet Store
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,California Chicken Grill,29.63309794852176,-82.37347299431669,American Restaurant
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Shula's Steak House,29.63665399999999,-82.37408283068851,Steakhouse
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Aloft Gainesville University Area,29.6370228,-82.3786306,Hotel
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,re:charge gym,29.636940002441406,-82.37897491455078,Gym / Fitness Center
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,The Estates Gym,29.632080078125,-82.37601470947266,Gym
3500 SW 19th Ave,32607,29.6359,-82.37506,707.0,Squitieri Studio Theatre,29.635436388276762,-82.369331338519,Theater
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Coffee Culture,29.671761949947694,-82.33926926242039,Coffee Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Adam's Rib Co. North,29.67274785579334,-82.33895161903523,BBQ Joint
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Chipotle Mexican Grill,29.673369,-82.338802,Mexican Restaurant
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Curia on the Drag,29.67181069911378,-82.33062742903297,Coffee Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Ward's Supermarket,29.673661805114733,-82.32975422673239,Supermarket
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Lucky's Market,29.672994917200917,-82.3406523571641,Grocery Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Hogan's Great Sandwiches,29.67545112462725,-82.33794000726866,Sandwich Place
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Hong Kong Deli & Market,29.672453,-82.338455,Hong Kong Restaurant
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Caribbean Spice,29.674362313623387,-82.3398819565773,Caribbean Restaurant
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Pet Supermarket,29.675554435449598,-82.33865005391112,Pet Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Rural King,29.6777984,-82.3352413,Department Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Starbucks,29.66643385,-82.3396041,Coffee Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Furniture Country,29.674910860543715,-82.34033324468611,Mattress Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Lowe's,29.6761375,-82.3407226,Hardware Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Smoothie King,29.673596000000003,-82.338543,Smoothie Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Planet Fitness,29.673488561568185,-82.34217440505749,Gym / Fitness Center
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Outreach Thrift Store,29.67543,-82.33107,Thrift / Vintage Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Great Clips,29.672980435900527,-82.34115034046226,Salon / Barbershop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Burlington,29.676812,-82.336597,Department Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Lloyd Clarke Sports,29.66591162770937,-82.339512822684,Sporting Goods Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Larry's Giant Subs,29.674335553723154,-82.33986373097778,Deli / Bodega
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Eastern Market 瑞福超市,29.67306366128078,-82.33952864655448,Supermarket
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Dollar General,29.676159,-82.338,Discount Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,2nd & Charles,29.676345898818067,-82.33856679840612,Bookstore
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,PNC Bank,29.66866,-82.33888,Bank
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,The UPS Store,29.6761722,-82.3382926,Shipping Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Redbox,29.667156021174822,-82.33895952475254,Video Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Sugarcreek Restaurant,29.673766605747513,-82.33118220427754,Breakfast Spot
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Ross Dress for Less,29.67727311986892,-82.33689952051215,Clothing Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,CVS pharmacy,29.666464867254682,-82.33914176627952,Pharmacy
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Walgreens,29.6671972,-82.3388181,Pharmacy
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Wells Fargo,29.667902110678046,-82.3386749625206,Bank
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,GameStop,29.67621654217265,-82.33729526235092,Video Game Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Verizon Authorized Retailer — Cellular Sales,29.67699809920478,-82.33966525008327,Mobile Phone Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Goodwill,29.67351531982422,-82.33811950683594,Thrift / Vintage Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Taco Bell,29.673634091419572,-82.33952829623135,Fast Food Restaurant
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Save-A-Lot,29.676159,-82.338,Grocery Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,SUBWAY,29.672947815962463,-82.34142832274793,Sandwich Place
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,John French Massage Therapy,29.674182869145277,-82.33521223068236,Massage Studio
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Indigo's Homemade,29.670586,-82.33878,Ice Cream Shop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Walker Architects,29.671867,-82.338769,Design Studio
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,RTS Bus Stop,29.672731133333333,-82.33928448333333,Bus Station
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Gallery Protocol,29.671619,-82.330618,Art Gallery
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Rooms To Go Outlet,29.674245,-82.338494,Furniture / Home Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Alachua County Feed & Seed,29.674441,-82.331129,Pet Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Weecycle Of Gainesville,29.672804,-82.340526,Baby Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Gator Garage,29.666936,-82.331155,Auto Workshop
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Dollar Tree,29.672881519896272,-82.33979588611497,Discount Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Bealls Outlet,29.676613,-82.337815,Department Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Furniture Kingdom,29.674819,-82.340802,Furniture / Home Store
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Charlie's Snow Shack,29.676965398235886,-82.33878587310708,Food Truck
1015 NW 21st Ave,32609,29.671103,-82.335212,874.0,Insty-Prints,29.673396,-82.327974,Print Shop
6400 SW 20th Ave,32607,29.64016,-82.41128,885.0,Split Rock Conservation Area,29.638721155970988,-82.41011559963226,Nature Preserve
6400 SW 20th Ave,32607,29.64016,-82.41128,885.0,John Mahon Nature Park,29.64617163277469,-82.41109117910666,Park
6400 SW 20th Ave,32607,29.64016,-82.41128,885.0,Bento Bubble Teas,29.646722,-82.413557,Tea Room
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Tijuana Flats,29.62621,-82.37418,Tex-Mex Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Metro Diner,29.632704,-82.373091,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Bonefish Grill,29.625212650735623,-82.37767540878538,Seafood Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Cheesecake Factory,29.625997,-82.375086,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Chuy's Gainesville,29.62747557173395,-82.3738802298933,Mexican Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Whole Foods Market,29.62542159057445,-82.37588064652499,Grocery Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Firehouse Subs,29.625412,-82.378119,Sandwich Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Sushi Matsuri,29.62655496573338,-82.37415170966742,Sushi Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,CVS pharmacy,29.62696051504531,-82.37306023090113,Pharmacy
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Regal Butler Town Center,29.627239,-82.3772,Movie Theater
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Starbucks,29.6244094,-82.37607721,Coffee Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Carrabba's Italian Grill,29.6261194,-82.3715944,Italian Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Yummy House,29.625038706448116,-82.37270486309662,Szechuan Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Midnight Cookies,29.63308776271157,-82.37350501196238,Bakery
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,JOANN Fabrics and Crafts,29.62447544307406,-82.37933163046023,Fabric Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Dunkin',29.625874284316613,-82.37286722729817,Donut Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,4 Rivers Smokehouse,29.623628312336326,-82.37752865414976,BBQ Joint
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Panera Bread,29.625161,-82.373782,Bakery
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Marshalls,29.6272064,-82.3823758,Department Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Bagels Unlimited,29.632817003185625,-82.37327625113303,Bagel Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,World of Beer,29.624416452985738,-82.37201117228898,Bar
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Total Wine & More,29.627885,-82.382639,Wine Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Earth Fare,29.625308376206096,-82.37037760826644,Health Food Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Trader Joe's,29.622937705124954,-82.37955192615071,Grocery Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Bay Island Coffee,29.62378943626426,-82.3769412703384,Coffee Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,GiGi's Cupcakes,29.624236611509005,-82.375787508892,Cupcake Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Publix,29.62495430214784,-82.37901157917797,Grocery Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,McAlister's Deli,29.623967437472842,-82.37809609481137,Deli / Bodega
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Lowe's,29.6255021,-82.3814663,Hardware Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Gumby's Pizza,29.633043912068814,-82.37348121948652,Pizza Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Peach Valley Cafe,29.624490105011663,-82.37127816081077,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Panda Express,29.623160403563087,-82.37705436258281,Chinese Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Five Below,29.627444,-82.3824788,Discount Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Kung Fu Tea,29.625150619012473,-82.37293295331796,Bubble Tea Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Kohl's,29.624088,-82.375451,Department Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,BurgerFi,29.624297219142573,-82.37582703085009,Burger Joint
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,The Hyppo,29.624031,-82.378789,Dessert Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Michaels,29.623333590352132,-82.37873911857605,Arts & Crafts Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Hungry Howie's Pizza,29.626480157365148,-82.37422684675,Pizza Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Five Guys,29.6231575,-82.3757706,Burger Joint
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,DICK'S Sporting Goods,29.628288763212062,-82.38337720538829,Sporting Goods Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Court Of Hero's,29.633028921318605,-82.37351012833791,Dive Bar
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Guitar Center,29.6243188,-82.3789713,Music Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Smoothie King,29.623581,-82.376713,Smoothie Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Chili's Grill & Bar,29.624087,-82.3763243,Tex-Mex Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Youfit Health Clubs,29.6259632,-82.3708364,Gym
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Walgreens,29.6246507,-82.3743591,Pharmacy
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,ABC Fine Wine & Spirits,29.625846,-82.373286,Liquor Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Falafel King,29.62385241531967,-82.37765874928911,Falafel Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,ALDI,29.62628271103798,-82.38185518650812,Grocery Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Planet Smoothie,29.623153,-82.375622,Smoothie Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Cold Stone Creamery,29.625352,-82.37371,Ice Cream Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Supercuts,29.632983549226115,-82.37363530049251,Salon / Barbershop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Winn-Dixie,29.633608654456005,-82.37366354692318,Grocery Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,TCBY,29.62513351757279,-82.37277821097204,Ice Cream Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Redbox,29.633260999999997,-82.373926,Video Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Taco Bell,29.626689984624388,-82.37360070464776,Fast Food Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Hooters,29.624168309503982,-82.37192630767822,Wings Joint
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Sally Beauty,29.62623955326071,-82.37635514118315,Cosmetics Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Great Clips,29.6243837,-82.3790781,Salon / Barbershop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Moe's Southwest Grill,29.62543216439785,-82.37376105507074,Mexican Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Aquatropics,29.63302440389064,-82.37349966948626,Pet Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Ross Dress for Less,29.623009171438284,-82.37949202552717,Clothing Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,China King,29.624217474027382,-82.37816136190506,Chinese Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,T-Mobile,29.623363,-82.376865,Mobile Phone Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Tuesday Morning,29.623186697718857,-82.3801338672638,Discount Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Verizon,29.62623759043046,-82.37281545996666,Mobile Phone Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,AT&T,29.622638762991244,-82.3776595294475,Mobile Phone Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Bojangles' Famous Chicken 'n Biscuits,29.6290993,-82.3695022,Fast Food Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,TGI Fridays,29.6258614,-82.3830508,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Dollar Tree,29.626356904518097,-82.37623638498285,Discount Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Papa John's Pizza,29.622490451122104,-82.37666009998492,Pizza Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Tires Plus,29.628213,-82.37201999999999,Automotive Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Pier 1 Imports,29.622776,-82.3782988,Furniture / Home Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Domino's Pizza,29.6228751,-82.37607,Pizza Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Pizza Hut,29.62377074737983,-82.37504459920274,Pizza Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Grub Burger Bar,29.625988942432656,-82.3747350981476,Burger Joint
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Ashley HomeStore,29.628683,-82.383248,Furniture / Home Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Batteries Plus Bulbs,29.623123,-82.37548000000001,Other Repair Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Oriental Food & Gift Market,29.624069755355706,-82.37112259585015,Grocery Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Tropical Smoothie Cafe,29.623838778187995,-82.37120815427022,Café
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,California Chicken Grill,29.63309794852176,-82.37347299431669,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,OfficeMax,29.623171,-82.378459,Paper / Office Supplies Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Shell,29.627681229904265,-82.37213113757886,Gas Station
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Miya Sushi,29.62440263709907,-82.37844243376372,Sushi Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,The Estates Gym,29.632080078125,-82.37601470947266,Gym
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,uBreakiFix - Gainesville,29.62668874932509,-82.37204671758616,Mobile Phone Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Hooters,29.624976,-82.3719278,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Tea Bestea,29.626100540161133,-82.3707046508789,Poke Place
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Cox Store,29.624101236880815,-82.37872796507872,Electronics Store
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Zero Degrees,29.625715255737305,-82.3706283569336,Ice Cream Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,OGGI Italian,29.625024,-82.371307,Italian Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Fridays (T.G.I.),29.625850601711946,-82.38312607592017,American Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Taste Noodle House,29.624872556027437,-82.37130155494529,Vietnamese Restaurant
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,David's Bridal,29.6274756,-82.3824696,Bridal Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Frosty Fox,29.624139,-82.371941,Bubble Tea Shop
3600 Windmeadows Blvd,32608,29.629153,-82.37584,799.0,Nine Spices Fondue,29.623843,-82.37196,Asian Restaurant
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Ward's Supermarket,29.673661805114733,-82.32975422673239,Supermarket
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Curia on the Drag,29.67181069911378,-82.33062742903297,Coffee Shop
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Outreach Thrift Store,29.67543,-82.33107,Thrift / Vintage Store
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Rural King,29.6777984,-82.3352413,Department Store
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Civilization,29.666206972612507,-82.32644129367628,American Restaurant
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,The Clock,29.671627205390298,-82.32306500923106,Diner
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Sugarcreek Restaurant,29.673766605747513,-82.33118220427754,Breakfast Spot
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Wingstop,29.66634783774871,-82.32569693007733,Wings Joint
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Ollie's Bargain Outlet,29.675352,-82.322397,Outlet Store
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Burger King,29.666947727336165,-82.32534974813461,Fast Food Restaurant
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Gallery Protocol,29.671619,-82.330618,Art Gallery
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Wendy’s,29.66810766940942,-82.32405566208568,Fast Food Restaurant
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Big Lots,29.6747701407918,-82.32231616973877,Big Box Store
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Winn-Dixie,29.67550894,-82.322194,Grocery Store
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Greyhound: Bus Station,29.673595820548964,-82.32351883298236,Bus Station
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,John French Massage Therapy,29.674182869145277,-82.33521223068236,Massage Studio
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Hidden Lake Pool,29.670759370895695,-82.33520238823316,Pool
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Studio Percussion,29.675728,-82.324109,Music Store
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Gatorland Laundromat,29.675023,-82.3231,Laundromat
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Gator Garage,29.666936,-82.331155,Auto Workshop
321 NW 21st Ln,32609,29.67268,-82.32937,814.0,Wood You of Gainesville,29.66698716,-82.32426356666667,Furniture / Home Store
708 SW 16th Ave,32601,29.6378,-82.33352,775.0,Adam's Rib Co. South,29.63728195726988,-82.33896159515976,BBQ Joint
708 SW 16th Ave,32601,29.6378,-82.33352,775.0,Avant Garde salon,29.638393553131436,-82.33932890691565,Salon / Barbershop
708 SW 16th Ave,32601,29.6378,-82.33352,775.0,Blue Gill,29.638306773578048,-82.33933896549948,Southern / Soul Food Restaurant
708 SW 16th Ave,32601,29.6378,-82.33352,775.0,Sai Kwik Stop,29.636157476660024,-82.33897662502804,Liquor Store
